transaction_id,customer_id,customer_name,amount,currency,payment_method,transaction_date,payment_status,failure_reason,customer_history,retry_count,customer_segment,recovered_after_retry,merchant_category,city,device_type
TXN00869,CUST0293,Simran Reddy,2173.7,INR,UPI,2026-05-27 07:00:06,Failed,Network Failure,New Customer,3,Premium,1.0,SaaS Subscription,Pune,Mobile App
TXN01443,CUST0063,Sneha Singh,2389.1,INR,UPI,2026-05-27 13:31:28,Success,,Loyal Customer,0,Regular,,E-commerce,Bengaluru,Mobile App
TXN01388,CUST0024,Neha Nair,26264.22,INR,UPI,2026-05-27 18:48:03,Success,,Occasional Buyer,0,Premium,,Travel & Hotels,Bengaluru,Mobile App
TXN00866,CUST0373,Zoya Chowdhury,639.28,INR,UPI,2026-05-27 19:50:50,Failed,Network Failure,New Customer,0,Regular,1.0,Food Delivery,Hyderabad,Mobile Web
TXN01346,CUST0096,Nikhil Fernandes,4825.82,INR,UPI,2026-05-28 01:50:26,Failed,Expired Card,Occasional Buyer,0,Regular,0.0,E-commerce,Lucknow,Mobile App
TXN00449,CUST0404,Simran Joshi,6444.9,INR,UPI,2026-05-28 02:35:09,Failed,Bank Server Issue,Regular Customer,1,Premium,1.0,SaaS Subscription,Ahmedabad,Mobile App
TXN01112,CUST0223,Aditya Mehta,614.89,INR,UPI,2026-05-28 03:21:36,Success,,Loyal Customer,0,Premium,,Ride-Hailing,Delhi,Mobile App
TXN01183,CUST0380,Ananya Rao,1184.45,INR,Netbanking,2026-05-28 09:00:58,Success,,Loyal Customer,0,Premium,,Ride-Hailing,Hyderabad,Mobile App
TXN00258,CUST0364,Sneha Bose,946.33,INR,Credit Card,2026-05-28 09:48:19,Success,,Regular Customer,0,Regular,,E-commerce,Ahmedabad,Mobile App
TXN01095,CUST0224,Neha Kulkarni,1356.61,INR,Debit Card,2026-05-28 19:42:04,Success,,Loyal Customer,0,Premium,,Food Delivery,Bengaluru,Mobile App
TXN00015,CUST0265,Harsh Thomas,2813.58,INR,UPI,2026-05-28 19:50:22,Success,,Loyal Customer,0,Premium,,E-commerce,Pune,Mobile App
TXN00022,CUST0124,Lakshmi Patel,4693.89,INR,Netbanking,2026-05-28 20:32:19,Success,,Regular Customer,0,Premium,,SaaS Subscription,Mumbai,Mobile Web
TXN01195,CUST0389,Nisha Mehta,179.71,INR,UPI,2026-05-29 01:02:48,Failed,Insufficient Funds,Loyal Customer,0,Regular,1.0,Ride-Hailing,Chennai,Mobile App
TXN00747,CUST0022,Arjun Malhotra,2829.06,INR,Credit Card,2026-05-29 08:01:07,Failed,Expired Card,Occasional Buyer,1,Regular,0.0,SaaS Subscription,Ahmedabad,Mobile App
TXN00526,CUST0133,Imran Rao,3111.56,INR,Debit Card,2026-05-29 10:39:52,Success,,New Customer,0,New,,E-commerce,Hyderabad,Mobile Web
TXN00336,CUST0404,Simran Joshi,2687.37,INR,Netbanking,2026-05-29 14:15:07,Success,,Regular Customer,0,Premium,,SaaS Subscription,Ahmedabad,Mobile App
TXN01161,CUST0399,Sanjay Patel,1736.33,INR,Netbanking,2026-05-29 14:33:11,Success,,New Customer,0,New,,E-commerce,Pune,Mobile App
TXN00836,CUST0230,Priya Sharma,2267.55,INR,UPI,2026-05-29 17:35:05,Failed,Insufficient Funds,Regular Customer,1,Regular,0.0,SaaS Subscription,Hyderabad,Mobile App
TXN00218,CUST0385,Zoya Gupta,410.6,INR,Credit Card,2026-05-29 23:31:11,Failed,Bank Server Issue,Regular Customer,3,Regular,1.0,Food Delivery,Mumbai,Mobile App
TXN00201,CUST0035,Sunita Kapoor,2628.4,INR,Credit Card,2026-05-30 08:28:01,Success,,New Customer,0,New,,Travel & Hotels,Chennai,Mobile Web
TXN00128,CUST0289,Kunal Sharma,209.53,INR,UPI,2026-05-30 11:39:29,Failed,Insufficient Funds,Occasional Buyer,0,New,0.0,Ride-Hailing,Delhi,Mobile App
TXN01371,CUST0217,Ananya Kulkarni,181.49,INR,Debit Card,2026-05-30 13:02:55,Success,,Loyal Customer,0,Regular,,Ride-Hailing,Hyderabad,Mobile App
TXN01186,CUST0246,Manish Desai,690.49,INR,UPI,2026-05-30 16:13:27,Failed,Authentication Failure,Loyal Customer,1,Regular,1.0,Food Delivery,Hyderabad,Mobile App
TXN00631,CUST0307,Varun Mehta,1505.41,INR,Netbanking,2026-05-30 17:04:14,Failed,Authentication Failure,New Customer,0,New,0.0,SaaS Subscription,Pune,Desktop Web
TXN00845,CUST0007,Zoya Gupta,271.29,INR,UPI,2026-05-31 06:21:30,Success,,New Customer,0,New,,Food Delivery,Mumbai,Mobile Web
TXN01156,CUST0284,Ramesh Khan,2198.8,INR,UPI,2026-05-31 08:34:01,Failed,Network Failure,New Customer,0,New,0.0,Travel & Hotels,Mumbai,Mobile App
TXN01340,CUST0198,Suresh Kulkarni,160.16,INR,UPI,2026-05-31 14:40:18,Failed,Network Failure,New Customer,1,New,1.0,Food Delivery,Bengaluru,Desktop Web
TXN01370,CUST0178,Harsh Iyer,349.0,INR,UPI,2026-05-31 19:43:38,Success,,New Customer,0,Regular,,Food Delivery,Delhi,Mobile App
TXN00582,CUST0061,Radhika Pandey,148.52,INR,UPI,2026-06-01 05:33:01,Success,,New Customer,0,New,,Ride-Hailing,Mumbai,Mobile App
TXN00842,CUST0405,Ananya Nair,2080.62,INR,Debit Card,2026-06-01 07:16:42,Success,,Regular Customer,0,Regular,,SaaS Subscription,Bengaluru,Mobile App
TXN00340,CUST0167,Siddharth Singh,254.41,INR,UPI,2026-06-01 07:57:02,Failed,Bank Server Issue,Occasional Buyer,2,New,0.0,Food Delivery,Delhi,Mobile Web
TXN00388,CUST0331,Tanvi Iyer,4182.47,INR,UPI,2026-06-01 11:56:00,Success,,Loyal Customer,0,Premium,,SaaS Subscription,Mumbai,Mobile App
TXN00784,CUST0266,Tanvi Patel,331.96,INR,UPI,2026-06-01 15:59:47,Success,,Regular Customer,0,Regular,,Food Delivery,Chennai,Mobile App
TXN00117,CUST0326,Zoya Gupta,1834.37,INR,Debit Card,2026-06-01 17:43:15,Success,,Regular Customer,0,Regular,,E-commerce,Delhi,Desktop Web
TXN00496,CUST0205,Radhika Joshi,374.56,INR,Wallet,2026-06-02 02:12:14,Success,,Occasional Buyer,0,New,,Food Delivery,Bengaluru,Mobile App
TXN00207,CUST0176,Kunal Reddy,1817.18,INR,UPI,2026-06-02 03:36:43,Success,,New Customer,0,New,,SaaS Subscription,Pune,Mobile App
TXN00177,CUST0238,Karthik Fernandes,723.74,INR,UPI,2026-06-02 13:14:42,Success,,Regular Customer,0,Premium,,Ride-Hailing,Kolkata,Mobile Web
TXN00789,CUST0372,Kunal Kulkarni,1364.17,INR,Credit Card,2026-06-02 14:15:06,Failed,Card Declined,New Customer,2,New,0.0,SaaS Subscription,Chennai,Mobile Web
TXN01152,CUST0144,Neha Kapoor,9342.9,INR,Debit Card,2026-06-02 17:09:00,Success,,Occasional Buyer,0,Regular,,Travel & Hotels,Pune,Desktop Web
TXN01315,CUST0366,Pooja Verma,8626.13,INR,UPI,2026-06-02 18:46:00,Success,,Regular Customer,0,Regular,,Travel & Hotels,Hyderabad,Mobile App
TXN00342,CUST0174,Meera Fernandes,249.89,INR,Debit Card,2026-06-02 19:05:37,Failed,Insufficient Funds,Regular Customer,0,Regular,1.0,Food Delivery,Chennai,Mobile App
TXN00535,CUST0081,Joseph Kapoor,795.56,INR,UPI,2026-06-02 19:38:49,Success,,Loyal Customer,0,Premium,,Food Delivery,Mumbai,Mobile App
TXN00229,CUST0061,Radhika Pandey,1607.79,INR,Wallet,2026-06-02 20:30:58,Failed,Authentication Failure,New Customer,0,New,1.0,SaaS Subscription,Mumbai,Mobile App
TXN01090,CUST0208,Vikram Iyer,3402.54,INR,UPI,2026-06-03 04:53:10,Failed,Unknown Error,Regular Customer,3,Regular,0.0,E-commerce,Mumbai,Mobile App
TXN00072,CUST0126,Maria Joshi,241.52,INR,UPI,2026-06-03 09:05:23,Success,,Loyal Customer,0,Regular,,Ride-Hailing,Bengaluru,Mobile App
TXN00855,CUST0297,Joseph Desai,12690.55,INR,Wallet,2026-06-03 09:43:15,Failed,Card Declined,Regular Customer,1,Regular,0.0,Travel & Hotels,Kolkata,Mobile App
TXN01071,CUST0352,Zoya Patel,4166.64,INR,Credit Card,2026-06-03 10:47:09,Success,,Regular Customer,0,Regular,,SaaS Subscription,Bengaluru,Mobile App
TXN00737,CUST0068,Kiran Iyer,3529.78,INR,UPI,2026-06-03 19:13:08,Success,,Loyal Customer,0,Premium,,SaaS Subscription,Kolkata,Desktop Web
TXN00650,CUST0014,Amit Fernandes,6104.19,INR,UPI,2026-06-03 21:00:45,Failed,Insufficient Funds,New Customer,1,New,0.0,Travel & Hotels,Mumbai,Desktop Web
TXN01334,CUST0268,Sunita Thomas,190.0,INR,UPI,2026-06-04 00:23:03,Success,,New Customer,0,New,,Food Delivery,Jaipur,Mobile Web
TXN00267,CUST0151,Harsh Kulkarni,319.83,INR,UPI,2026-06-04 06:59:09,Success,,Regular Customer,0,Regular,,Food Delivery,Delhi,Mobile Web
TXN01067,CUST0058,Preeti Malhotra,18875.04,INR,Credit Card,2026-06-04 21:52:48,Success,,Regular Customer,0,Regular,,Travel & Hotels,Kolkata,Mobile App
TXN01456,CUST0334,Kunal Pillai,13369.3,INR,UPI,2026-06-05 06:02:09,Failed,Card Declined,Loyal Customer,1,Premium,1.0,Travel & Hotels,Lucknow,Desktop Web
TXN00902,CUST0352,Zoya Patel,1269.96,INR,UPI,2026-06-06 01:25:52,Failed,Insufficient Funds,Regular Customer,1,Regular,0.0,E-commerce,Bengaluru,Mobile App
TXN01467,CUST0115,Ayesha Pillai,1212.3,INR,UPI,2026-06-06 15:01:34,Failed,Network Failure,Occasional Buyer,3,Regular,0.0,E-commerce,Pune,Mobile App
TXN00831,CUST0283,Rajesh Reddy,6627.46,INR,UPI,2026-06-06 15:07:37,Success,,Regular Customer,0,Regular,,Travel & Hotels,Bengaluru,Mobile Web
TXN00858,CUST0387,Deepak Menon,2754.92,INR,UPI,2026-06-06 18:11:20,Success,,Occasional Buyer,0,Regular,,SaaS Subscription,Kolkata,Mobile App
TXN00458,CUST0237,Kavya Iyer,206.29,INR,UPI,2026-06-06 20:33:39,Success,,Loyal Customer,0,Premium,,Food Delivery,Mumbai,Mobile App
TXN00688,CUST0354,Rohan Bose,347.81,INR,UPI,2026-06-06 23:52:27,Success,,Loyal Customer,0,Regular,,Ride-Hailing,Delhi,Mobile Web
TXN00014,CUST0188,Sunita Rao,1022.61,INR,Credit Card,2026-06-07 00:52:47,Success,,Occasional Buyer,0,New,,E-commerce,Kolkata,Mobile Web
TXN00857,CUST0064,Deepak Desai,346.72,INR,UPI,2026-06-07 04:27:52,Success,,New Customer,0,New,,E-commerce,Mumbai,Mobile App
TXN00331,CUST0087,Farhan Rao,1023.34,INR,Debit Card,2026-06-07 10:26:30,Success,,Regular Customer,0,New,,E-commerce,Pune,Mobile App
TXN00132,CUST0141,Imran Chowdhury,957.68,INR,Credit Card,2026-06-07 11:26:11,Success,,New Customer,0,New,,E-commerce,Mumbai,Mobile App
TXN00497,CUST0042,Preeti Agarwal,3789.77,INR,Debit Card,2026-06-07 15:41:56,Success,,Occasional Buyer,0,Regular,,E-commerce,Delhi,Mobile Web
TXN00081,CUST0159,Vivek Sharma,363.08,INR,UPI,2026-06-07 16:29:39,Failed,Insufficient Funds,New Customer,0,New,0.0,Food Delivery,Mumbai,Mobile App
TXN00376,CUST0003,Ishita Patel,158.32,INR,Debit Card,2026-06-07 21:01:50,Success,,New Customer,0,New,,Food Delivery,Pune,Desktop Web
TXN00064,CUST0119,Riya Fernandes,3658.1,INR,UPI,2026-06-08 00:10:16,Success,,New Customer,0,New,,E-commerce,Mumbai,Mobile Web
TXN00584,CUST0169,Kunal Fernandes,405.22,INR,UPI,2026-06-08 00:47:18,Failed,Expired Card,New Customer,1,New,0.0,Food Delivery,Mumbai,Mobile App
TXN00131,CUST0159,Vivek Sharma,141.63,INR,Debit Card,2026-06-08 01:00:25,Success,,New Customer,0,New,,Ride-Hailing,Mumbai,Mobile App
TXN00485,CUST0056,Ramesh Kulkarni,222.74,INR,Debit Card,2026-06-08 10:33:52,Success,,New Customer,0,New,,Food Delivery,Bengaluru,Mobile App
TXN00641,CUST0367,Rohan Fernandes,2090.89,INR,Debit Card,2026-06-08 17:36:13,Failed,Expired Card,Regular Customer,0,Regular,0.0,E-commerce,Bengaluru,Mobile App
TXN00413,CUST0339,Shreya Nair,277.68,INR,UPI,2026-06-08 18:08:58,Failed,Network Failure,New Customer,0,Regular,1.0,Food Delivery,Jaipur,Mobile App
TXN00007,CUST0109,Joseph Khan,734.8,INR,UPI,2026-06-08 21:41:03,Success,,Loyal Customer,0,Premium,,Food Delivery,Bengaluru,Mobile Web
TXN00245,CUST0412,Vivek Khan,661.53,INR,UPI,2026-06-08 23:06:42,Success,,Loyal Customer,0,Premium,,Ride-Hailing,Delhi,Mobile Web
TXN00382,CUST0227,Imran Kapoor,17554.2,INR,UPI,2026-06-09 09:30:22,Failed,Authentication Failure,Loyal Customer,0,Premium,1.0,Travel & Hotels,Mumbai,Mobile Web
TXN00282,CUST0187,Simran Nair,104.06,INR,UPI,2026-06-09 19:17:15,Failed,Network Failure,New Customer,3,New,0.0,Food Delivery,Jaipur,Mobile App
TXN00971,CUST0227,Imran Kapoor,2558.67,INR,UPI,2026-06-10 05:53:40,Success,,Loyal Customer,0,Premium,,E-commerce,Mumbai,Mobile App
TXN00165,CUST0046,Radhika Mehta,1651.8,INR,Debit Card,2026-06-10 07:33:07,Success,,New Customer,0,New,,E-commerce,Kolkata,Mobile App
TXN00551,CUST0164,Simran Verma,3040.56,INR,Netbanking,2026-06-10 16:55:53,Success,,Occasional Buyer,0,Regular,,E-commerce,Chennai,Mobile App
TXN00424,CUST0023,Gaurav Fernandes,194.16,INR,Debit Card,2026-06-11 00:47:28,Success,,New Customer,0,New,,Food Delivery,Ahmedabad,Mobile App
TXN00806,CUST0111,Priya Khan,412.86,INR,Wallet,2026-06-11 01:26:20,Success,,New Customer,0,Regular,,Food Delivery,Pune,Mobile App
TXN00287,CUST0248,Ramesh Patel,2878.78,INR,Netbanking,2026-06-11 09:57:37,Failed,Expired Card,Occasional Buyer,0,Regular,0.0,SaaS Subscription,Delhi,Mobile App
TXN00214,CUST0347,Deepak Fernandes,997.36,INR,Netbanking,2026-06-11 10:52:12,Success,,New Customer,0,New,,E-commerce,Ahmedabad,Mobile App
TXN00898,CUST0309,Imran Reddy,1692.35,INR,Debit Card,2026-06-11 13:06:02,Failed,Bank Server Issue,Occasional Buyer,1,Regular,1.0,SaaS Subscription,Bengaluru,Mobile App
TXN00670,CUST0164,Simran Verma,685.75,INR,UPI,2026-06-12 01:16:02,Failed,Insufficient Funds,Occasional Buyer,2,Regular,0.0,E-commerce,Chennai,Mobile App
TXN00350,CUST0280,Amit Thomas,1264.16,INR,Netbanking,2026-06-12 02:22:57,Success,,Occasional Buyer,0,New,,SaaS Subscription,Mumbai,Mobile App
TXN01129,CUST0172,Varun Pandey,450.53,INR,UPI,2026-06-12 03:25:49,Success,,Regular Customer,0,Regular,,Food Delivery,Mumbai,Mobile App
TXN00833,CUST0419,Siddharth Fernandes,277.21,INR,Debit Card,2026-06-12 08:05:04,Success,,New Customer,0,New,,Food Delivery,Chennai,Mobile Web
TXN00843,CUST0068,Kiran Iyer,641.87,INR,UPI,2026-06-12 10:52:25,Success,,Loyal Customer,0,Premium,,Ride-Hailing,Kolkata,Mobile Web
TXN00596,CUST0331,Tanvi Iyer,1753.31,INR,Credit Card,2026-06-12 15:50:25,Success,,Loyal Customer,0,Premium,,E-commerce,Mumbai,Desktop Web
TXN01170,CUST0125,Arjun Mehta,150.29,INR,UPI,2026-06-12 22:29:28,Success,,Loyal Customer,0,Regular,,Ride-Hailing,Kolkata,Mobile Web
TXN01046,CUST0411,Maria Pillai,126.97,INR,Debit Card,2026-06-13 08:30:51,Success,,Occasional Buyer,0,New,,Ride-Hailing,Delhi,Mobile Web
TXN01256,CUST0239,Gaurav Mehta,356.12,INR,UPI,2026-06-13 10:12:38,Success,,Occasional Buyer,0,Premium,,Food Delivery,Chennai,Mobile App
TXN00550,CUST0345,Ananya Fernandes,2928.71,INR,Debit Card,2026-06-13 14:21:05,Success,,Loyal Customer,0,Premium,,E-commerce,Ahmedabad,Mobile App
TXN01429,CUST0339,Shreya Nair,2360.96,INR,Credit Card,2026-06-13 15:09:48,Failed,Bank Server Issue,New Customer,0,Regular,0.0,E-commerce,Jaipur,Mobile App
TXN01279,CUST0191,Ayesha Verma,2492.85,INR,Debit Card,2026-06-13 18:42:00,Failed,Insufficient Funds,New Customer,1,New,0.0,E-commerce,Delhi,Mobile Web
TXN00570,CUST0041,Siddharth Singh,966.46,INR,UPI,2026-06-13 22:48:24,Success,,Loyal Customer,0,Premium,,Food Delivery,Kolkata,Mobile Web
TXN00332,CUST0235,Ananya Verma,7534.92,INR,UPI,2026-06-13 23:09:59,Failed,Insufficient Funds,Occasional Buyer,2,New,0.0,Travel & Hotels,Chennai,Mobile App
TXN00211,CUST0062,Preeti Desai,578.74,INR,UPI,2026-06-14 15:50:16,Failed,Insufficient Funds,Occasional Buyer,0,New,0.0,E-commerce,Delhi,Mobile Web
TXN00661,CUST0360,Kavya Kapoor,3555.04,INR,UPI,2026-06-15 02:49:29,Failed,Bank Server Issue,New Customer,1,New,1.0,Travel & Hotels,Bengaluru,Mobile App
TXN01237,CUST0140,Ayesha Menon,317.53,INR,Netbanking,2026-06-15 02:49:49,Success,,Occasional Buyer,0,New,,Food Delivery,Delhi,Mobile App
TXN00366,CUST0406,Vivek Sharma,4304.29,INR,Credit Card,2026-06-15 04:09:09,Success,,New Customer,0,New,,Travel & Hotels,Mumbai,Mobile Web
TXN00682,CUST0225,Rajesh Joshi,254.58,INR,Credit Card,2026-06-15 04:29:06,Failed,Insufficient Funds,Regular Customer,1,Regular,0.0,Food Delivery,Mumbai,Mobile App
TXN01374,CUST0293,Simran Reddy,2938.74,INR,UPI,2026-06-15 07:24:06,Failed,Card Declined,New Customer,3,Premium,0.0,E-commerce,Pune,Mobile App
TXN00659,CUST0043,Riya Agarwal,4323.14,INR,UPI,2026-06-15 08:08:57,Failed,Network Failure,New Customer,1,New,0.0,E-commerce,Bengaluru,Mobile App
TXN00337,CUST0420,Ayesha Reddy,12269.84,INR,UPI,2026-06-15 19:43:30,Success,,Regular Customer,0,Regular,,Travel & Hotels,Delhi,Desktop Web
TXN00143,CUST0078,Rohan Patel,578.89,INR,Debit Card,2026-06-16 09:14:19,Success,,Loyal Customer,0,Premium,,Food Delivery,Bengaluru,Mobile App
TXN01088,CUST0198,Suresh Kulkarni,100.27,INR,UPI,2026-06-16 14:03:15,Failed,Insufficient Funds,New Customer,1,New,0.0,Ride-Hailing,Bengaluru,Mobile Web
TXN00757,CUST0008,Rohan Desai,242.68,INR,Debit Card,2026-06-16 16:34:12,Success,,Occasional Buyer,0,Regular,,Ride-Hailing,Chennai,Mobile Web
TXN00755,CUST0043,Riya Agarwal,121.32,INR,UPI,2026-06-16 19:23:31,Success,,New Customer,0,New,,Ride-Hailing,Bengaluru,Desktop Web
TXN00226,CUST0344,Anjali Desai,407.59,INR,UPI,2026-06-17 01:13:35,Success,,Occasional Buyer,0,Regular,,Food Delivery,Mumbai,Mobile App
TXN00206,CUST0295,Karthik Rao,27824.65,INR,Debit Card,2026-06-17 04:46:23,Success,,Regular Customer,0,Premium,,Travel & Hotels,Kolkata,Mobile Web
TXN00088,CUST0321,Ayesha Kapoor,7653.94,INR,UPI,2026-06-17 09:13:05,Success,,Occasional Buyer,0,Premium,,E-commerce,Chennai,Mobile Web
TXN00186,CUST0048,Maria Bhatt,363.23,INR,UPI,2026-06-17 10:07:04,Failed,Card Declined,New Customer,2,New,1.0,E-commerce,Bengaluru,Mobile App
TXN00363,CUST0383,Thomas Mehta,149.24,INR,UPI,2026-06-17 17:50:43,Success,,New Customer,0,New,,Ride-Hailing,Mumbai,Desktop Web
TXN00067,CUST0212,Abhishek Joshi,1516.51,INR,Credit Card,2026-06-17 18:46:25,Success,,Regular Customer,0,Premium,,E-commerce,Delhi,Mobile Web
TXN00384,CUST0355,Pooja Thomas,1751.85,INR,UPI,2026-06-17 23:10:00,Success,,Occasional Buyer,0,Regular,,SaaS Subscription,Delhi,Mobile Web
TXN01306,CUST0179,Shreya Pandey,2631.09,INR,Wallet,2026-06-18 00:40:35,Failed,Authentication Failure,Occasional Buyer,3,Premium,0.0,E-commerce,Ahmedabad,Mobile Web
TXN01208,CUST0139,Kunal Kapoor,7335.99,INR,Debit Card,2026-06-18 02:19:41,Success,,Occasional Buyer,0,Regular,,Travel & Hotels,Bengaluru,Mobile App
TXN01431,CUST0172,Varun Pandey,12768.9,INR,UPI,2026-06-18 15:30:04,Success,,Regular Customer,0,Regular,,E-commerce,Mumbai,Mobile Web
TXN01230,CUST0096,Nikhil Fernandes,541.63,INR,UPI,2026-06-18 16:26:48,Success,,Occasional Buyer,0,Regular,,Food Delivery,Lucknow,Mobile App
TXN01430,CUST0120,Maria Bose,1546.32,INR,UPI,2026-06-19 14:44:14,Failed,Card Declined,New Customer,1,New,0.0,SaaS Subscription,Bengaluru,Mobile App
TXN00210,CUST0150,Meera Sharma,1616.6,INR,UPI,2026-06-20 01:32:52,Success,,Regular Customer,0,Regular,,E-commerce,Mumbai,Desktop Web
TXN00178,CUST0362,Anjali Desai,348.05,INR,UPI,2026-06-20 02:31:19,Success,,Occasional Buyer,0,New,,Food Delivery,Pune,Mobile App
TXN00638,CUST0175,Deepak Gupta,8384.57,INR,Debit Card,2026-06-20 04:30:04,Success,,Loyal Customer,0,Premium,,Travel & Hotels,Mumbai,Mobile Web
TXN00220,CUST0322,Rohan Verma,3002.9,INR,Credit Card,2026-06-20 05:34:32,Failed,Bank Server Issue,Regular Customer,1,Regular,1.0,SaaS Subscription,Bengaluru,Mobile App
TXN00538,CUST0319,Karthik Menon,1855.58,INR,Credit Card,2026-06-20 06:51:51,Failed,Network Failure,Regular Customer,1,Regular,0.0,E-commerce,Kolkata,Desktop Web
TXN01028,CUST0290,Maria Verma,2008.57,INR,Credit Card,2026-06-20 08:00:38,Success,,Occasional Buyer,0,Regular,,E-commerce,Pune,Mobile App
TXN01307,CUST0194,Aditya Nair,2007.93,INR,UPI,2026-06-20 08:18:46,Success,,Regular Customer,0,Regular,,E-commerce,Delhi,Desktop Web
TXN00202,CUST0326,Zoya Gupta,3497.35,INR,UPI,2026-06-20 09:19:02,Success,,Regular Customer,0,Regular,,E-commerce,Delhi,Desktop Web
TXN00660,CUST0102,Amit Chowdhury,99.0,INR,Debit Card,2026-06-20 13:27:17,Success,,New Customer,0,New,,Ride-Hailing,Mumbai,Mobile App
TXN01254,CUST0118,Meera Mehta,340.26,INR,Credit Card,2026-06-20 14:16:15,Success,,Occasional Buyer,0,New,,Food Delivery,Pune,Mobile App
TXN00805,CUST0265,Harsh Thomas,3847.43,INR,UPI,2026-06-20 17:22:15,Success,,Loyal Customer,0,Premium,,E-commerce,Pune,Mobile App
TXN00541,CUST0116,Zoya Rao,1300.17,INR,Credit Card,2026-06-20 18:44:00,Success,,Regular Customer,0,Regular,,E-commerce,Chennai,Mobile App
TXN00199,CUST0416,Gaurav Verma,2272.41,INR,UPI,2026-06-20 20:46:33,Failed,Authentication Failure,New Customer,0,New,0.0,SaaS Subscription,Ahmedabad,Mobile App
TXN01283,CUST0355,Pooja Thomas,2256.37,INR,Netbanking,2026-06-21 03:36:33,Success,,Occasional Buyer,0,Regular,,E-commerce,Delhi,Mobile App
TXN00948,CUST0329,Zoya Joshi,4265.57,INR,UPI,2026-06-21 10:43:48,Success,,Loyal Customer,0,Premium,,SaaS Subscription,Pune,Mobile App
TXN00926,CUST0204,Geeta Fernandes,1182.96,INR,UPI,2026-06-21 13:39:28,Success,,Occasional Buyer,0,Regular,,E-commerce,Jaipur,Mobile App
TXN01118,CUST0067,Ishita Thomas,5708.23,INR,UPI,2026-06-21 14:31:06,Failed,Bank Server Issue,Regular Customer,2,Premium,1.0,SaaS Subscription,Pune,Mobile App
TXN00436,CUST0047,Ayesha Patel,280.68,INR,UPI,2026-06-21 19:10:39,Failed,Card Declined,Regular Customer,0,Regular,1.0,Food Delivery,Kolkata,Mobile App
TXN00808,CUST0243,Zoya Kapoor,1222.04,INR,UPI,2026-06-21 20:11:20,Success,,Regular Customer,0,New,,SaaS Subscription,Ahmedabad,Mobile App
TXN00956,CUST0110,Shreya Reddy,5094.78,INR,UPI,2026-06-22 03:24:10,Success,,New Customer,0,New,,Travel & Hotels,Delhi,Mobile Web
TXN01455,CUST0001,Ayesha Verma,1923.76,INR,Wallet,2026-06-22 07:08:43,Failed,Expired Card,Occasional Buyer,1,Regular,0.0,E-commerce,Mumbai,Mobile App
TXN01398,CUST0351,Simran Fernandes,839.87,INR,Credit Card,2026-06-22 08:32:51,Success,,Regular Customer,0,Regular,,E-commerce,Bengaluru,Mobile App
TXN00430,CUST0068,Kiran Iyer,14653.28,INR,Netbanking,2026-06-22 11:36:39,Success,,Loyal Customer,0,Premium,,Travel & Hotels,Kolkata,Mobile Web
TXN01473,CUST0364,Sneha Bose,587.28,INR,UPI,2026-06-22 13:13:18,Failed,Card Declined,Regular Customer,1,Regular,1.0,E-commerce,Ahmedabad,Mobile App
TXN00717,CUST0168,Rohan Mehta,890.66,INR,UPI,2026-06-22 17:08:09,Success,,Regular Customer,0,New,,E-commerce,Pune,Mobile App
TXN01482,CUST0097,Amit Pillai,7271.69,INR,UPI,2026-06-22 21:00:47,Success,,Regular Customer,0,Regular,,Travel & Hotels,Bengaluru,Mobile Web
TXN01026,CUST0135,Swati Sharma,593.59,INR,UPI,2026-06-23 03:12:28,Success,,Regular Customer,0,Regular,,Food Delivery,Kolkata,Mobile App
TXN00899,CUST0351,Simran Fernandes,1567.86,INR,UPI,2026-06-23 04:23:33,Success,,Regular Customer,0,Regular,,SaaS Subscription,Bengaluru,Mobile Web
TXN01292,CUST0263,Ayesha Khan,766.01,INR,Wallet,2026-06-23 22:45:54,Success,,Regular Customer,0,Regular,,E-commerce,Delhi,Mobile Web
TXN00023,CUST0028,Geeta Fernandes,1405.8,INR,Debit Card,2026-06-24 04:59:20,Failed,Insufficient Funds,Regular Customer,0,Regular,1.0,E-commerce,Kolkata,Mobile App
TXN01354,CUST0138,Simran Verma,183.05,INR,UPI,2026-06-24 10:05:35,Success,,Regular Customer,0,New,,Ride-Hailing,Jaipur,Mobile App
TXN01058,CUST0418,Harsh Verma,1326.52,INR,UPI,2026-06-24 12:13:50,Success,,Regular Customer,0,Regular,,E-commerce,Mumbai,Desktop Web
TXN01404,CUST0147,Sneha Agarwal,3772.17,INR,UPI,2026-06-24 15:45:39,Success,,Occasional Buyer,0,Regular,,E-commerce,Bengaluru,Mobile App
TXN00542,CUST0324,Pooja Thomas,3025.08,INR,Credit Card,2026-06-24 17:57:01,Success,,Regular Customer,0,Premium,,E-commerce,Delhi,Desktop Web
TXN00939,CUST0172,Varun Pandey,309.88,INR,Credit Card,2026-06-25 06:03:00,Success,,Regular Customer,0,Regular,,Food Delivery,Mumbai,Desktop Web
